service_id,date,exception_type
405,20241001,1
405,20241226,1
406,20240101,1
406,20240210,1
406,20240212,1
406,20240330,1
406,20240401,1
406,20240404,1
406,20240610,1
406,20240701,1
406,20241226,1
407,20240210,1
407,20240330,1
407,20240404,1
407,20241226,1
408,20240101,1
408,20240210,1
408,20240212,1
408,20240213,1
408,20240330,1
408,20240401,1
408,20240501,1
408,20240515,1
408,20240610,1
408,20240701,1
408,20240918,1
408,20241001,1
408,20241225,1
409,20240210,1
409,20240213,1
409,20240330,1
409,20240501,1
409,20240515,1
409,20240918,1
409,20241001,1
409,20241225,1
410,20240101,1
410,20240210,1
410,20240212,1
410,20240330,1
410,20240401,1
410,20240501,1
410,20240515,1
410,20240610,1
410,20240701,1
410,20240918,1
410,20241225,1
411,20240210,1
411,20240330,1
411,20240501,1
411,20240515,1
411,20240918,1
411,20241225,1
412,20240101,1
412,20240210,1
412,20240212,1
412,20240213,1
412,20240330,1
412,20240401,1
412,20240610,1
412,20240701,1
412,20241001,1
413,20240210,1
413,20240213,1
413,20240330,1
413,20241001,1
414,20240101,1
414,20240210,1
414,20240212,1
414,20240330,1
414,20240401,1
414,20240610,1
414,20240701,1
415,20240210,1
415,20240330,1
416,20240101,1
416,20240212,1
416,20240213,1
416,20240329,1
416,20240401,1
416,20240404,1
416,20240501,1
416,20240515,1
416,20240610,1
416,20240701,1
416,20240918,1
416,20241001,1
416,20241011,1
416,20241225,1
416,20241226,1
417,20240213,1
417,20240329,1
417,20240404,1
417,20240501,1
417,20240515,1
417,20240918,1
417,20241001,1
417,20241011,1
417,20241225,1
417,20241226,1
418,20240101,1
418,20240212,1
418,20240329,1
418,20240401,1
418,20240404,1
418,20240501,1
418,20240515,1
418,20240610,1
418,20240701,1
418,20240918,1
418,20241011,1
418,20241225,1
418,20241226,1
419,20240329,1
419,20240404,1
419,20240501,1
419,20240515,1
419,20240918,1
419,20241011,1
419,20241225,1
419,20241226,1
420,20240101,1
420,20240212,1
420,20240213,1
420,20240329,1
420,20240401,1
420,20240404,1
420,20240610,1
420,20240701,1
420,20241001,1
420,20241011,1
420,20241226,1
421,20240213,1
421,20240329,1
421,20240404,1
421,20241001,1
421,20241011,1
421,20241226,1
422,20240101,1
422,20240212,1
422,20240329,1
422,20240401,1
422,20240404,1
422,20240610,1
422,20240701,1
422,20241011,1
422,20241226,1
423,20240329,1
423,20240404,1
423,20241011,1
423,20241226,1
424,20240101,1
424,20240212,1
424,20240213,1
424,20240329,1
424,20240401,1
424,20240501,1
424,20240515,1
424,20240610,1
424,20240701,1
424,20240918,1
424,20241001,1
424,20241011,1
424,20241225,1
425,20240213,1
425,20240329,1
425,20240501,1
425,20240515,1
425,20240918,1
425,20241001,1
425,20241011,1
425,20241225,1
426,20240101,1
426,20240212,1
426,20240329,1
426,20240401,1
426,20240501,1
426,20240515,1
426,20240610,1
426,20240701,1
426,20240918,1
426,20241011,1
426,20241225,1
427,20240329,1
427,20240501,1
427,20240515,1
427,20240918,1
427,20241011,1
427,20241225,1
428,20240101,1
428,20240212,1
428,20240213,1
428,20240329,1
428,20240401,1
428,20240610,1
428,20240701,1
428,20241001,1
428,20241011,1
429,20240213,1
429,20240329,1
429,20241001,1
429,20241011,1
430,20240101,1
430,20240212,1
430,20240329,1
430,20240401,1
430,20240610,1
430,20240701,1
430,20241011,1
431,20240329,1
431,20241011,1
432,20240101,1
432,20240212,1
432,20240213,1
432,20240401,1
432,20240404,1
432,20240501,1
432,20240515,1
432,20240610,1
432,20240701,1
432,20240918,1
432,20241001,1
432,20241225,1
432,20241226,1
433,20240213,1
433,20240404,1
433,20240501,1
433,20240515,1
433,20240918,1
433,20241001,1
433,20241225,1
433,20241226,1
434,20240101,1
434,20240212,1
434,20240401,1
434,20240404,1
434,20240501,1
434,20240515,1
434,20240610,1
434,20240701,1
434,20240918,1
434,20241225,1
434,20241226,1
435,20240404,1
435,20240501,1
435,20240515,1
435,20240918,1
435,20241225,1
435,20241226,1
436,20240101,1
436,20240212,1
436,20240213,1
436,20240401,1
436,20240404,1
436,20240610,1
436,20240701,1
436,20241001,1
436,20241226,1
437,20240213,1
437,20240404,1
437,20241001,1
437,20241226,1
438,20240101,1
438,20240212,1
438,20240401,1
438,20240404,1
438,20240610,1
438,20240701,1
438,20241226,1
439,20240404,1
439,20241226,1
440,20240101,1
440,20240212,1
440,20240213,1
440,20240401,1
440,20240501,1
440,20240515,1
440,20240610,1
440,20240701,1
440,20240918,1
440,20241001,1
440,20241225,1
441,20240213,1
441,20240501,1
441,20240515,1
441,20240918,1
441,20241001,1
441,20241225,1
442,20240101,1
442,20240212,1
442,20240401,1
442,20240501,1
442,20240515,1
442,20240610,1
442,20240701,1
442,20240918,1
442,20241225,1
443,20240501,1
443,20240515,1
443,20240918,1
443,20241225,1
444,20240101,1
444,20240212,1
444,20240213,1
444,20240401,1
444,20240610,1
444,20240701,1
444,20241001,1
445,20240213,1
445,20241001,1
446,20240101,1
446,20240212,1
446,20240401,1
446,20240610,1
446,20240701,1
448,20240101,1
448,20240210,1
448,20240212,1
448,20240213,1
448,20240329,1
448,20240330,1
448,20240401,1
448,20240404,1
448,20240501,1
448,20240515,1
448,20240610,1
448,20240701,1
448,20240918,1
448,20241001,1
448,20241011,1
448,20241225,1
448,20241226,1
449,20240210,1
449,20240213,1
449,20240329,1
449,20240330,1
449,20240404,1
449,20240501,1
449,20240515,1
449,20240918,1
449,20241001,1
449,20241011,1
449,20241225,1
449,20241226,1
450,20240101,1
450,20240210,1
450,20240212,1
450,20240329,1
450,20240330,1
450,20240401,1
450,20240404,1
450,20240501,1
450,20240515,1
450,20240610,1
450,20240701,1
450,20240918,1
450,20241011,1
450,20241225,1
450,20241226,1
451,20240210,1
451,20240329,1
451,20240330,1
451,20240404,1
451,20240501,1
451,20240515,1
451,20240918,1
451,20241011,1
451,20241225,1
451,20241226,1
452,20240101,1
452,20240210,1
452,20240212,1
452,20240213,1
452,20240329,1
452,20240330,1
452,20240401,1
452,20240404,1
452,20240610,1
452,20240701,1
452,20241001,1
452,20241011,1
452,20241226,1
453,20240210,1
453,20240213,1
453,20240329,1
453,20240330,1
453,20240404,1
453,20241001,1
453,20241011,1
453,20241226,1
454,20240101,1
454,20240210,1
454,20240212,1
454,20240329,1
454,20240330,1
454,20240401,1
454,20240404,1
454,20240610,1
454,20240701,1
454,20241011,1
454,20241226,1
455,20240210,1
455,20240329,1
455,20240330,1
455,20240404,1
455,20241011,1
455,20241226,1
456,20240101,1
456,20240210,1
456,20240212,1
456,20240213,1
456,20240329,1
456,20240330,1
456,20240401,1
456,20240501,1
456,20240515,1
456,20240610,1
456,20240701,1
456,20240918,1
456,20241001,1
456,20241011,1
456,20241225,1
457,20240210,1
457,20240213,1
457,20240329,1
457,20240330,1
457,20240501,1
457,20240515,1
457,20240918,1
457,20241001,1
457,20241011,1
457,20241225,1
458,20240101,1
458,20240210,1
458,20240212,1
458,20240329,1
458,20240330,1
458,20240401,1
458,20240501,1
458,20240515,1
458,20240610,1
458,20240701,1
458,20240918,1
458,20241011,1
458,20241225,1
459,20240210,1
459,20240329,1
459,20240330,1
459,20240501,1
459,20240515,1
459,20240918,1
459,20241011,1
459,20241225,1
460,20240101,1
460,20240210,1
460,20240212,1
460,20240213,1
460,20240329,1
460,20240330,1
460,20240401,1
460,20240610,1
460,20240701,1
460,20241001,1
460,20241011,1
461,20240210,1
461,20240213,1
461,20240329,1
461,20240330,1
461,20241001,1
461,20241011,1
462,20240101,1
462,20240210,1
462,20240212,1
462,20240329,1
462,20240330,1
462,20240401,1
462,20240610,1
462,20240701,1
462,20241011,1
463,20240210,1
463,20240329,1
463,20240330,1
463,20241011,1
464,20240101,1
464,20240210,1
464,20240212,1
464,20240213,1
464,20240330,1
464,20240401,1
464,20240404,1
464,20240501,1
464,20240515,1
464,20240610,1
464,20240701,1
464,20240918,1
464,20241001,1
464,20241225,1
464,20241226,1
465,20240210,1
465,20240213,1
465,20240330,1
465,20240404,1
465,20240501,1
465,20240515,1
465,20240918,1
465,20241001,1
465,20241225,1
465,20241226,1
466,20240101,1
466,20240210,1
466,20240212,1
466,20240330,1
466,20240401,1
466,20240404,1
466,20240501,1
466,20240515,1
466,20240610,1
466,20240701,1
466,20240918,1
466,20241225,1
466,20241226,1
467,20240210,1
467,20240330,1
467,20240404,1
467,20240501,1
467,20240515,1
467,20240918,1
467,20241225,1
467,20241226,1
468,20240101,1
468,20240210,1
468,20240212,1
468,20240213,1
468,20240330,1
468,20240401,1
468,20240404,1
468,20240610,1
468,20240701,1
468,20241001,1
468,20241226,1
469,20240210,1
469,20240213,1
469,20240330,1
469,20240404,1
469,20241001,1
469,20241226,1
470,20240101,1
470,20240210,1
470,20240212,1
470,20240330,1
470,20240401,1
470,20240404,1
470,20240610,1
470,20240701,1
470,20241226,1
471,20240210,1
471,20240330,1
471,20240404,1
471,20241226,1
472,20240101,1
472,20240210,1
472,20240212,1
472,20240213,1
472,20240330,1
472,20240401,1
472,20240501,1
472,20240515,1
472,20240610,1
472,20240701,1
472,20240918,1
472,20241001,1
472,20241225,1
473,20240210,1
473,20240213,1
473,20240330,1
473,20240501,1
473,20240515,1
473,20240918,1
473,20241001,1
473,20241225,1
474,20240101,1
474,20240210,1
474,20240212,1
474,20240330,1
474,20240401,1
474,20240501,1
474,20240515,1
474,20240610,1
474,20240701,1
474,20240918,1
474,20241225,1
475,20240210,1
475,20240330,1
475,20240501,1
475,20240515,1
475,20240918,1
475,20241225,1
476,20240101,1
476,20240210,1
476,20240212,1
476,20240213,1
476,20240330,1
476,20240401,1
476,20240610,1
476,20240701,1
476,20241001,1
477,20240210,1
477,20240213,1
477,20240330,1
477,20241001,1
478,20240101,1
478,20240210,1
478,20240212,1
478,20240330,1
478,20240401,1
478,20240610,1
478,20240701,1
479,20240210,1
479,20240330,1
480,20240101,1
480,20240212,1
480,20240213,1
480,20240329,1
480,20240401,1
480,20240404,1
480,20240501,1
480,20240515,1
480,20240610,1
480,20240701,1
480,20240918,1
480,20241001,1
480,20241011,1
480,20241225,1
480,20241226,1
481,20240213,1
481,20240329,1
481,20240404,1
481,20240501,1
481,20240515,1
481,20240918,1
481,20241001,1
481,20241011,1
481,20241225,1
481,20241226,1
482,20240101,1
482,20240212,1
482,20240329,1
482,20240401,1
482,20240404,1
482,20240501,1
482,20240515,1
482,20240610,1
482,20240701,1
482,20240918,1
482,20241011,1
482,20241225,1
482,20241226,1
483,20240329,1
483,20240404,1
483,20240501,1
483,20240515,1
483,20240918,1
483,20241011,1
483,20241225,1
483,20241226,1
484,20240101,1
484,20240212,1
484,20240213,1
484,20240329,1
484,20240401,1
484,20240404,1
484,20240610,1
484,20240701,1
484,20241001,1
484,20241011,1
484,20241226,1
485,20240213,1
485,20240329,1
485,20240404,1
485,20241001,1
485,20241011,1
485,20241226,1
486,20240101,1
486,20240212,1
486,20240329,1
486,20240401,1
486,20240404,1
486,20240610,1
486,20240701,1
486,20241011,1
486,20241226,1
487,20240329,1
487,20240404,1
487,20241011,1
487,20241226,1
488,20240101,1
488,20240212,1
488,20240213,1
488,20240329,1
488,20240401,1
488,20240501,1
488,20240515,1
488,20240610,1
488,20240701,1
488,20240918,1
488,20241001,1
488,20241011,1
488,20241225,1
489,20240213,1
489,20240329,1
489,20240501,1
489,20240515,1
489,20240918,1
489,20241001,1
489,20241011,1
489,20241225,1
490,20240101,1
490,20240212,1
490,20240329,1
490,20240401,1
490,20240501,1
490,20240515,1
490,20240610,1
490,20240701,1
490,20240918,1
490,20241011,1
490,20241225,1
491,20240329,1
491,20240501,1
491,20240515,1
491,20240918,1
491,20241011,1
491,20241225,1
492,20240101,1
492,20240212,1
492,20240213,1
492,20240329,1
492,20240401,1
492,20240610,1
492,20240701,1
492,20241001,1
492,20241011,1
493,20240213,1
493,20240329,1
493,20241001,1
493,20241011,1
494,20240101,1
494,20240212,1
494,20240329,1
494,20240401,1
494,20240610,1
494,20240701,1
494,20241011,1
495,20240329,1
495,20241011,1
496,20240101,1
496,20240212,1
496,20240213,1
496,20240401,1
496,20240404,1
496,20240501,1
496,20240515,1
496,20240610,1
496,20240701,1
496,20240918,1
496,20241001,1
496,20241225,1
496,20241226,1
497,20240213,1
497,20240404,1
497,20240501,1
497,20240515,1
497,20240918,1
497,20241001,1
497,20241225,1
497,20241226,1
498,20240101,1
498,20240212,1
498,20240401,1
498,20240404,1
498,20240501,1
498,20240515,1
498,20240610,1
498,20240701,1
498,20240918,1
498,20241225,1
498,20241226,1
499,20240404,1
499,20240501,1
499,20240515,1
499,20240918,1
499,20241225,1
499,20241226,1
500,20240101,1
500,20240212,1
500,20240213,1
500,20240401,1
500,20240404,1
500,20240610,1
500,20240701,1
500,20241001,1
500,20241226,1
501,20240213,1
501,20240404,1
501,20241001,1
501,20241226,1
502,20240101,1
502,20240212,1
502,20240401,1
502,20240404,1
502,20240610,1
502,20240701,1
502,20241226,1
503,20240404,1
503,20241226,1
504,20240101,1
504,20240212,1
504,20240213,1
504,20240401,1
504,20240501,1
504,20240515,1
504,20240610,1
504,20240701,1
504,20240918,1
504,20241001,1
504,20241225,1
505,20240213,1
505,20240501,1
505,20240515,1
505,20240918,1
505,20241001,1
505,20241225,1
506,20240101,1
506,20240212,1
506,20240401,1
506,20240501,1
506,20240515,1
506,20240610,1
506,20240701,1
506,20240918,1
506,20241225,1
507,20240501,1
507,20240515,1
507,20240918,1
507,20241225,1
508,20240101,1
508,20240212,1
508,20240213,1
508,20240401,1
508,20240610,1
508,20240701,1
508,20241001,1
509,20240213,1
509,20241001,1
510,20240101,1
510,20240212,1
510,20240401,1
510,20240610,1
510,20240701,1
